id,level_id,total_time,donuts,candy,level,progress,id Quizo,nbr Items,badge المثابرة,التركيز,النجاح,التميز,الإرتقاء,total_Time_Education,nb_mistakes,correct Question,correct_Q_Math,correct_Q_Science,correct_Q_Ar,correct_Q_Fr,Q_Best_Time,best_time_math,best_time_science,best_time_ar,best_time_fr,Q_Worst_Time,worst_time_math,worst_time_science,worst_time_ar,worst_time_fr,Q_Avg_Time,Avg_Time_math,Avg_Time__science,Avg_Time_ar,Avg_Time_fr
45614,5,0:00:26,90,350,1,0,NULL,0,7,7,2,4,,54614,40,34,27,6,1,0,2,2,0,0,0,2,2,0,0,0,30,23,6,1,0
45615,3,4:25:34,94,350,1,0,NULL,0,9,7,3,6,,35588,110,100,34,15,1,0,1,0,1,0,0,7,5,2,0,0,92,29,12,1,0
45618,6,0:27:45,28,350,1,0,NULL,0,2,4,3,1,,3017,10,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0
45620,4,0:13:53,5,350,1,0,NULL,0,2,5,0,0,,3878,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
45625,8,0:17:44,6,350,1,0,NULL,0,2,4,0,2,,1407,11,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
45629,3,0:47:32,42,350,1,0,NULL,0,3,6,2,5,,16128,110,44,7,15,0,0,3,0,3,0,0,9,6,3,0,0,32,1,9,0,0
45634,3,0:15:00,3,350,1,0,NULL,0,1,4,0,0,,1330,9,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
45637,6,2:54:42,88,350,1,0,NULL,0,8,7,3,4,,28035,492,252,31,7,1,3,3,3,0,0,0,3,1,2,0,0,246,27,5,1,3
45642,6,0:03:22,7,350,1,0,NULL,0,1,3,0,3,,1064,0,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,0,0
45644,7,0:03:13,1,350,1,0,NULL,0,0,2,0,0,,1190,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
45646,6,2:51:14,53,350,1,0,NULL,0,7,7,1,4,,51079,30,26,23,3,0,0,1,1,0,0,0,7,7,0,0,0,18,15,3,0,0
45648,3,2:12:04,93,350,1,0,NULL,0,6,7,4,4,,32130,138,56,41,15,0,0,11,8,3,0,0,10,7,3,0,0,35,26,9,0,0
45650,7,0:46:13,32,350,1,0,NULL,0,3,6,2,3,,4046,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
45652,4,6:02:15,132,800,1,0,28869,1,10,7,4,5,1,65443,188,94,45,31,18,0,8,5,3,0,0,18,11,5,2,0,68,29,23,16,0
45654,5,0:21:56,21,350,1,0,NULL,0,2,4,1,4,,8561,16,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,5,5,0,0,0
45656,8,1:12:13,29,350,1,0.1785714328,28871,1,4,6,0,3,,4515,26,11,0,11,0,0,0,0,0,0,0,1,0,1,0,0,10,0,10,0,0
45660,4,0:43:20,28,350,1,0,NULL,0,3,5,2,1,,8106,86,38,10,5,4,0,5,1,1,3,0,1,0,1,0,0,32,9,3,1,0
45662,7,0:02:12,4,350,1,0,NULL,0,0,1,0,2,,693,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
45664,4,0:04:14,9,350,1,0,NULL,0,0,1,0,2,,1617,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
45668,5,1:08:49,33,350,1,0,NULL,0,5,7,1,2,,22162,44,16,13,3,0,0,0,0,0,0,0,5,3,2,0,0,11,10,1,0,0
45670,5,6:33:37,289,1270,6,0.3484846354,28886,3,10,7,4,6,5,92736,264,207,81,67,25,34,58,18,17,11,12,2,1,0,0,1,147,62,50,14,21
45672,5,4:28:20,153,350,1,0,28887,1,9,7,2,6,,46872,79,81,30,45,1,5,14,4,8,1,1,4,2,2,0,0,63,24,35,0,4
45674,4,2:25:06,155,475,1,0,NULL,0,6,7,4,7,,33565,64,85,24,41,20,0,17,8,9,0,0,4,1,3,0,0,64,15,29,20,0
45675,6,0:46:07,33,375,1,0,28889,1,3,5,1,3,,13125,108,28,3,11,0,0,0,0,0,0,0,4,3,1,0,0,24,0,10,0,0
45688,5,1:35:03,10,1199,1,0,28902,3,5,7,3,7,1,21777,936,420,13,22,0,0,16,7,9,0,0,1,1,0,0,0,403,5,13,0,0
45699,5,0:26:49,22,350,1,0,NULL,0,3,6,1,2,,3353,12,13,8,1,1,3,8,3,1,1,3,0,0,0,0,0,5,5,0,0,0
45701,7,0:03:47,5,-350,1,0,28911,1,0,1,0,1,,672,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
45703,3,6:55:17,179,350,1,0,NULL,0,10,7,7,7,,102361,49,98,50,3,45,0,9,1,2,6,0,25,16,0,9,0,64,33,1,30,0
45705,6,0:50:24,61,924,2,0.225000024,28913,2,3,3,1,3,1,8533,44,14,10,4,0,0,5,3,2,0,0,1,1,0,0,0,8,6,2,0,0
45707,6,4:32:06,98,3362,2,0.62499994,28914,3,9,7,2,4,1,41195,31,35,21,14,0,0,3,3,0,0,0,8,2,6,0,0,24,16,8,0,0
45708,6,2:19:26,33,1850,1,0,28915,1,7,7,1,2,,44919,18,14,11,3,0,0,0,0,0,0,0,9,9,0,0,0,5,2,3,0,0
45710,3,3:19:03,72,-350,1,0.5357143,28916,1,8,7,2,6,,45738,32,32,24,8,0,0,1,1,0,0,0,23,18,5,0,0,8,5,3,0,0
45712,5,5:54:36,192,350,1,0,28918,1,10,7,3,4,,109291,196,206,13,89,0,1,5,2,2,0,1,26,4,22,0,0,175,7,65,0,0
45716,7,0:01:58,2,350,1,0,NULL,0,1,3,0,0,,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45718,6,0:45:18,1,350,1,0,NULL,0,3,7,0,0,,18641,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
45719,8,0:03:23,7,350,1,0,NULL,0,0,1,0,3,,994,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
45723,5,0:17:22,51,525,2,0.02500000037,NULL,0,1,3,1,3,1,6055,10,11,11,0,0,0,8,8,0,0,0,0,0,0,0,0,3,3,0,0,0
45727,7,1:57:50,82,350,1,0,NULL,0,6,7,3,6,,23205,102,55,13,25,17,0,18,3,4,11,0,1,1,0,0,0,36,9,21,6,0
45729,6,1:27:57,35,350,1,0,NULL,0,5,7,1,3,,20293,84,12,12,0,0,0,1,1,0,0,0,2,2,0,0,0,9,9,0,0,0
45731,4,2:32:54,46,350,1,0,NULL,0,7,7,1,3,,36463,34,13,13,0,0,0,0,0,0,0,0,9,9,0,0,0,4,4,0,0,0
45733,8,0:15:55,21,350,1,0,NULL,0,2,5,1,4,,4984,34,8,2,6,0,0,2,1,1,0,0,2,0,2,0,0,4,1,3,0,0
45735,8,0:02:49,5,350,1,0,NULL,0,1,3,0,2,,602,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45741,7,0:43:19,70,750,2,0.400000066,28936,2,3,3,4,3,1,462,2,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
45750,7,6:40:38,0,2812,1,0,28942,8,10,7,7,7,5,57428,980,1540,90,88,16,2,72,28,38,5,1,2,2,0,0,0,1466,60,50,11,1
45756,8,5:40:17,25,1911,1,0,28946,5,10,7,4,6,3,76412,322,198,41,39,19,0,11,2,4,5,0,28,13,15,0,0,159,26,20,14,0
45758,7,0:10:53,4,350,1,0,NULL,0,1,4,0,1,,819,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
45761,7,2:01:25,63,1793,2,0,28949,3,6,7,4,2,1,27958,2,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
45762,8,3:16:14,218,2099,5,0.09259260446,28950,5,7,7,3,4,4,34797,117,90,58,32,0,0,12,9,3,0,0,1,1,0,0,0,77,48,29,0,0
45764,6,9:04:09,211,350,1,0,NULL,0,10,7,3,7,,157346,246,214,48,59,0,0,8,4,4,0,0,23,12,11,0,0,183,32,44,0,0
45765,4,1:28:00,59,350,1,0,NULL,0,6,7,2,7,,20580,125,28,12,16,0,0,4,4,0,0,0,4,1,3,0,0,20,7,13,0,0
45766,5,0:31:59,21,350,1,0,NULL,0,3,7,1,2,,12502,32,6,6,0,0,0,0,0,0,0,0,2,2,0,0,0,4,4,0,0,0
45774,4,7:19:32,107,1874,1,0,28959,3,10,7,4,7,2,67620,540,206,59,44,0,0,18,8,10,0,0,6,4,2,0,0,182,47,32,0,0
45777,6,0:41:37,18,1625,1,0,28961,4,3,7,1,2,,2506,58,6,6,0,0,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0
45780,4,7:06:27,296,350,1,0,NULL,0,10,7,5,6,,89838,310,282,72,69,0,0,18,9,9,0,0,2,2,0,0,0,262,61,60,0,0
45783,5,0:38:33,23,350,1,0,NULL,0,3,6,1,4,,11865,21,9,3,6,0,0,0,0,0,0,0,3,2,1,0,0,6,1,5,0,0
45784,4,6:32:56,281,2575,2,0,28966,1,10,7,7,6,1,59535,213,122,51,71,0,0,26,13,13,0,0,1,0,1,0,0,95,38,57,0,0
45786,4,3:34:22,219,350,1,0,NULL,0,8,7,4,5,,48783,990,405,61,74,0,0,33,13,20,0,0,3,1,2,0,0,369,47,52,0,0
45789,6,8:56:04,211,2847,5,0.212962925,28970,6,10,7,4,7,4,103432,421,112,25,70,17,0,17,5,4,8,0,31,4,27,0,0,64,16,39,9,0
45793,5,0:06:03,2,350,1,0,28974,1,0,2,0,0,,322,0,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
45796,7,0:04:59,4,350,1,0,NULL,0,1,3,0,1,,1617,14,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0,3,1,0,0,0
45798,3,0:52:58,41,350,1,0,NULL,0,3,7,2,6,,16730,31,21,21,0,0,0,0,0,0,0,0,4,4,0,0,0,17,17,0,0,0
45803,4,2:06:15,51,350,1,0,NULL,0,6,7,4,2,,32718,120,15,15,0,0,0,1,1,0,0,0,5,5,0,0,0,9,9,0,0,0
45804,6,1:05:18,70,350,1,0,NULL,0,4,7,7,4,,9359,30,14,5,9,0,0,2,1,1,0,0,2,1,1,0,0,10,3,7,0,0
45809,4,0:41:59,20,350,1,0,NULL,0,3,7,1,0,,14672,78,7,7,0,0,0,0,0,0,0,0,2,2,0,0,0,5,5,0,0,0
45811,6,1:29:04,112,1575,3,0.233333334,28984,4,5,6,3,7,2,17857,24,36,15,21,0,0,0,0,0,0,0,1,1,0,0,0,35,14,21,0,0
45813,6,0:27:00,21,700,1,0.4285715,28985,2,3,5,0,4,,4221,7,5,4,1,0,0,1,0,1,0,0,0,0,0,0,0,4,4,0,0,0
45815,8,0:26:58,23,350,1,0,NULL,0,2,4,0,2,,2926,17,7,1,6,0,0,1,0,1,0,0,1,0,1,0,0,5,1,4,0,0
45818,5,0:24:04,16,350,1,0,NULL,0,2,5,2,1,,7406,10,11,2,9,0,0,3,1,2,0,0,1,0,1,0,0,7,1,6,0,0
45824,8,1:37:12,54,7425,2,0.05,28993,7,5,5,1,4,1,4375,19,13,1,12,0,0,3,0,3,0,0,0,0,0,0,0,10,1,9,0,0
45826,6,0:21:46,36,548,1,0.7142856717,28994,1,2,3,2,4,,4837,4,16,10,6,0,0,0,0,0,0,0,1,1,0,0,0,15,9,6,0,0
45828,7,0:19:15,35,800,1,0.607142866,28996,2,2,4,3,3,,1736,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0
45829,4,2:35:34,140,825,3,0.6833333373,28997,2,7,7,5,6,2,27041,146,100,86,14,0,0,12,12,0,0,0,0,0,0,0,0,88,74,14,0,0
45831,3,0:08:18,6,350,1,0,NULL,0,1,3,0,2,,2821,10,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
45839,6,1:55:02,78,1400,1,0,NULL,0,6,7,3,7,,38661,16,40,24,16,0,0,5,4,1,0,0,5,3,2,0,0,30,17,13,0,0
45844,3,0:50:05,64,525,2,0.2750000358,29007,1,3,3,1,3,1,6580,16,22,7,15,0,0,6,3,3,0,0,0,0,0,0,0,16,4,12,0,0
45846,6,0:15:43,21,600,1,0.4285714924,29009,1,1,2,1,2,1,1876,6,6,0,6,0,0,2,0,2,0,0,0,0,0,0,0,4,0,4,0,0
45849,6,0:28:14,12,350,1,0,NULL,0,3,7,0,2,,10934,1,5,5,0,0,0,1,1,0,0,0,4,4,0,0,0,0,0,0,0,0
45851,4,0:22:44,17,350,1,0,NULL,0,2,4,0,5,,8421,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0
45852,5,0:22:08,17,350,1,0,NULL,0,2,5,1,0,,6062,34,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0
45854,6,4:31:38,74,350,1,0,NULL,0,9,7,4,2,,30681,46,32,13,19,0,0,0,0,0,0,0,9,2,7,0,0,23,11,12,0,0
45862,3,4:49:02,160,350,1,0,NULL,0,9,7,4,7,,63322,92,82,78,4,0,0,10,9,1,0,0,7,7,0,0,0,65,62,3,0,0
45864,6,0:37:12,29,350,1,0,NULL,0,3,7,1,3,,12355,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0
45866,5,1:46:17,31,350,1,0,NULL,0,5,7,1,2,,12733,70,13,7,6,0,0,1,1,0,0,0,3,2,1,0,0,9,4,5,0,0
45876,7,0:09:14,4,350,1,0,NULL,0,1,2,0,1,,924,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0
45881,3,0:25:29,48,350,1,0.964285553,29030,1,3,4,2,7,,5054,43,15,0,15,0,0,3,0,3,0,0,0,0,0,0,0,12,0,12,0,0
45886,4,0:03:19,3,350,1,0,NULL,0,0,1,0,1,,1225,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
45888,4,0:28:56,54,1025,2,0.075,29035,2,2,3,1,5,1,7644,15,17,5,12,0,0,2,1,1,0,0,0,0,0,0,0,15,4,11,0,0
45891,7,2:09:51,71,350,1,0,NULL,0,7,6,4,2,,18074,21,17,1,16,0,0,0,0,0,0,0,5,0,5,0,0,12,1,11,0,0
45893,8,0:06:54,6,350,1,0,NULL,0,1,2,0,0,,1715,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
45897,8,0:52:13,72,350,1,0,NULL,0,3,7,2,4,,12250,50,17,16,1,0,0,0,0,0,0,0,2,2,0,0,0,15,14,1,0,0
45901,6,0:25:45,37,350,1,0,29045,1,3,4,1,2,,5131,8,18,8,10,0,0,12,5,7,0,0,0,0,0,0,0,6,3,3,0,0
45904,5,0:17:54,16,350,1,0,NULL,0,2,4,0,2,,5516,8,5,5,0,0,0,0,0,0,0,0,1,1,0,0,0,4,4,0,0,0
45907,7,0:04:09,9,799,1,0.1785714328,NULL,0,0,2,0,5,,518,1,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
45913,7,4:26:58,232,350,1,0,NULL,0,9,7,6,7,,56091,263,138,55,70,10,3,23,5,16,2,0,3,2,1,0,0,112,48,53,8,3
45917,8,3:24:02,183,1000,1,0,29056,1,8,7,5,4,,43407,133,147,85,25,10,27,32,15,4,4,9,3,1,0,1,1,112,69,21,5,17
45921,5,9:18:35,20,22170,1,0,29059,8,10,7,3,4,5,103824,15372,5264,46,76,24,42,23,4,6,10,3,16,9,6,0,1,5225,33,64,14,38
45923,3,0:05:56,4,350,1,0,NULL,0,0,2,0,1,,2072,1,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
45925,4,0:45:54,24,350,1,0,NULL,0,3,5,1,1,,5880,28,11,11,0,0,0,2,2,0,0,0,1,1,0,0,0,8,8,0,0,0
45927,7,0:04:51,2,350,1,0,NULL,0,3,7,0,1,,1757,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
45928,5,1:36:25,70,350,1,0,NULL,0,5,7,4,3,,8379,21,17,2,15,0,0,2,0,2,0,0,1,0,1,0,0,14,2,12,0,0
45933,3,0:07:28,15,350,1,0,NULL,0,1,3,1,6,,2464,14,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0
45935,4,1:13:01,50,0,1,0.9999998,29079,1,4,7,1,4,,16618,0,14,13,1,0,0,0,0,0,0,0,2,2,0,0,0,12,11,1,0,0
45938,8,0:21:57,31,350,1,0.25,NULL,0,3,7,0,2,,4235,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
45940,6,6:42:59,125,450,1,0,29082,1,10,7,7,5,3,102130,361,144,30,90,11,13,25,1,12,4,8,14,7,7,0,0,105,22,71,7,5
45941,8,0:08:05,13,350,1,0.25,29083,1,0,2,0,1,,1274,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
45943,6,0:59:27,13,350,1,0,NULL,0,4,7,1,0,,23303,45,8,8,0,0,0,0,0,0,0,0,4,4,0,0,0,4,4,0,0,0
45945,7,0:09:50,5,350,1,0,NULL,0,1,3,0,2,,1001,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
45947,6,0:29:25,33,350,1,0,NULL,0,3,7,3,4,,9849,103,16,0,16,0,0,0,0,0,0,0,3,0,3,0,0,13,0,13,0,0
45949,8,0:12:03,12,350,1,0,NULL,0,1,3,0,4,,1141,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0
45956,8,1:05:40,20,350,1,0,NULL,0,4,7,1,2,,19831,9,9,8,1,0,0,1,1,0,0,0,2,2,0,0,0,6,5,1,0,0
45958,7,0:25:05,5,350,1,0.1071428657,29098,1,2,5,0,0,,6755,8,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
45960,7,0:00:45,2,350,1,0,NULL,0,0,1,0,0,,175,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
45965,6,1:48:27,117,6371,3,0.03333333507,29102,5,5,7,5,2,2,18942,64,40,14,18,5,3,4,1,2,0,1,0,0,0,0,0,36,13,16,5,2
45967,5,0:08:03,15,350,1,0,NULL,0,1,2,1,1,,630,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
45970,5,0:12:10,12,350,1,0,NULL,0,1,3,0,1,,4886,12,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,0,0
45972,4,9:31:59,107,425,1,0,29137,1,10,7,4,6,3,104993,3047,1540,41,57,42,0,22,6,13,3,0,23,5,8,10,0,1495,30,36,29,0
45974,6,5:08:36,128,350,1,0,NULL,0,10,7,3,4,,21203,70,48,19,29,0,0,6,1,5,0,0,1,0,1,0,0,41,18,23,0,0
45975,4,0:05:52,8,350,1,0,NULL,0,0,2,1,0,,889,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
45979,7,1:08:16,40,1600,1,0,29113,1,4,7,4,6,,2093,1,18,1,0,17,0,1,0,0,1,0,0,0,0,0,0,17,1,0,16,0
45981,8,0:15:16,7,350,1,0,NULL,0,1,2,0,1,,1743,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
45986,3,0:36:05,22,350,1,0,NULL,0,3,6,2,7,,5243,22,12,12,0,0,0,2,2,0,0,0,3,3,0,0,0,7,7,0,0,0
45990,8,0:18:08,26,590,1,0.25,NULL,0,1,4,0,2,,2149,8,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0
45992,7,7:23:06,183,350,1,0,NULL,0,10,7,2,6,,84210,218,103,27,28,40,8,16,2,7,4,3,21,4,6,10,1,66,21,15,26,4
45993,5,2:24:04,120,350,1,0,NULL,0,7,6,4,6,,28588,302,190,71,24,0,0,13,7,6,0,0,2,2,0,0,0,175,62,18,0,0
45999,6,0:04:43,1,350,1,0,NULL,0,0,0,0,0,,329,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
46002,3,0:47:54,71,1353,2,0.4250000715,29127,3,2,6,4,7,1,4627,9,22,7,15,0,0,14,5,9,0,0,1,0,1,0,0,7,2,5,0,0
46004,3,0:32:16,37,350,1,0.1785714328,NULL,0,3,3,2,4,,8764,18,26,24,2,0,0,1,1,0,0,0,1,1,0,0,0,24,22,2,0,0
46012,6,2:56:14,89,350,1,0,NULL,0,7,7,2,3,,45535,362,90,17,14,11,6,3,0,3,0,0,10,4,4,2,0,77,13,7,9,6
46017,7,0:27:30,18,350,1,0,NULL,0,2,2,0,4,,7133,36,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,9,2,7,0,0
46018,6,0:54:02,58,350,1,0,NULL,0,3,5,3,2,,6475,100,28,2,12,0,0,0,0,0,0,0,0,0,0,0,0,28,2,12,0,0
46024,4,0:10:01,9,350,1,0,NULL,0,14,14,2,8,,46494,400,720,8,10,0,0,1,0,1,0,0,3,3,0,0,0,716,5,9,0,0
46025,5,0:52:35,58,0,2,0.150000006,29168,1,4,7,4,2,1,11893,37,36,33,0,3,0,3,3,0,0,0,1,1,0,0,0,32,29,0,3,0
46030,5,0:21:55,24,350,1,0,NULL,0,2,3,2,1,,2912,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0
46033,8,0:04:45,7,350,1,0,NULL,0,0,2,0,2,,1610,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
46035,3,0:28:20,19,350,1,0,29180,1,2,5,1,5,,3318,6,10,8,2,0,0,1,0,1,0,0,0,0,0,0,0,9,8,1,0,0
46037,8,1:59:52,134,1629,3,0.2,29181,4,6,7,3,4,2,17213,78,50,13,37,0,0,18,1,17,0,0,1,0,1,0,0,31,12,19,0,0
46047,7,0:02:55,5,350,1,0,NULL,0,0,1,0,3,,805,6,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
46051,3,0:01:09,1,350,1,0,NULL,0,0,0,0,0,,168,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
46054,5,0:15:01,35,350,1,0,NULL,0,1,4,2,7,,4984,1,12,12,0,0,0,10,10,0,0,0,0,0,0,0,0,2,2,0,0,0
46056,5,11:08:39,0,525,1,0,29201,1,10,7,4,6,5,172550,602,464,69,140,23,0,18,3,13,2,0,21,8,7,6,0,425,58,120,15,0
46058,7,2:29:53,66,350,1,0,NULL,0,8,7,2,6,,29225,38,37,16,10,7,4,3,2,0,1,0,4,1,1,0,2,30,13,9,6,2
46060,6,0:18:44,25,373,1,0.50000006,29203,1,1,4,1,2,,5061,6,9,9,0,0,0,5,5,0,0,0,0,0,0,0,0,4,4,0,0,0
46061,4,0:03:30,3,350,1,0,29210,1,0,1,0,0,,1050,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0
46065,5,0:27:47,37,350,1,0,NULL,0,3,5,4,7,,8176,9,21,3,18,0,0,1,1,0,0,0,1,0,1,0,0,19,2,17,0,0
46067,6,1:23:40,29,625,1,0.571428597,29213,1,5,7,1,2,,7028,26,9,0,9,0,0,1,0,1,0,0,2,0,2,0,0,6,0,6,0,0
46072,4,0:05:12,5,350,1,0.1071428657,29216,1,0,2,0,1,,364,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
46074,3,0:07:12,6,350,1,0,NULL,0,0,2,0,1,,987,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
46075,7,0:25:16,2,350,1,0,NULL,0,3,6,0,0,,8414,5,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
46076,6,1:01:33,11,350,1,0,NULL,0,4,7,0,2,,20804,1,4,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0
46078,6,0:06:28,6,350,1,0,NULL,0,0,2,0,1,,1274,11,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
46080,8,8:30:09,0,2015,1,0,29225,5,10,7,4,6,4,85225,13875,6250,130,68,42,10,74,44,12,17,1,7,3,2,1,1,6169,83,54,24,8
46082,5,0:04:19,4,350,1,0,NULL,0,3,7,0,0,,1512,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
46086,7,0:16:26,5,449,1,0,NULL,0,1,2,0,6,,980,9,2,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
46088,8,0:03:09,6,350,1,0,NULL,0,0,1,0,2,,469,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
46092,6,0:05:24,5,350,1,0,NULL,0,0,2,0,1,,2163,5,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
46094,6,0:03:45,7,350,1,0,NULL,0,0,1,0,1,,1267,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
46096,6,0:05:32,7,350,1,0,NULL,0,0,2,0,1,,1407,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
46103,4,1:31:11,17,350,1,0,29260,1,5,5,1,1,,7525,58,24,7,5,0,0,2,2,0,0,0,1,0,1,0,0,21,5,4,0,0
46105,5,0:51:19,20,1384,1,0.3928571939,29261,3,3,7,1,3,,9604,23,6,0,6,0,0,0,0,0,0,0,2,0,2,0,0,4,0,4,0,0
46106,8,1:04:28,36,1397,1,0.7142856717,29262,3,4,7,1,2,,6076,23,8,0,8,0,0,0,0,0,0,0,4,0,4,0,0,4,0,4,0,0
46108,7,0:05:07,2,350,1,0,NULL,0,0,2,0,0,,693,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
46110,8,0:47:54,62,350,1,0.8571427464,29266,1,3,7,2,2,,10990,25,22,18,4,0,0,2,1,1,0,0,1,1,0,0,0,19,16,3,0,0
46114,3,0:56:45,28,350,1,0,NULL,0,4,7,4,7,,2261,29,7,7,0,0,0,1,1,0,0,0,0,0,0,0,0,6,6,0,0,0
46123,3,3:35:40,42,350,1,0,NULL,0,8,7,1,7,,16345,17,22,7,15,0,0,0,0,0,0,0,8,2,6,0,0,14,5,9,0,0
46127,7,0:01:00,2,350,1,0,NULL,0,0,1,0,1,,343,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
46129,3,2:04:55,61,350,1,0,NULL,0,6,7,1,4,,26761,560,200,40,0,0,0,8,8,0,0,0,9,9,0,0,0,183,23,0,0,0
46136,5,1:56:36,37,350,1,0,NULL,0,6,7,1,2,,15449,33,11,8,3,0,0,0,0,0,0,0,2,1,1,0,0,9,7,2,0,0
46139,5,1:25:17,0,1124,1,0,29284,2,4,4,2,3,1,9828,70,44,6,16,0,0,0,0,0,0,0,0,0,0,0,0,44,6,16,0,0
46141,5,2:03:43,54,350,1,0,29286,1,6,7,2,2,,34699,72,27,21,6,0,0,0,0,0,0,0,11,7,4,0,0,16,14,2,0,0
46145,7,0:47:12,48,849,1,0.9642855525,29289,2,3,5,1,2,,6419,22,13,1,12,0,0,2,0,2,0,0,2,0,2,0,0,9,1,8,0,0
46146,4,0:05:27,6,350,1,0,NULL,0,0,2,0,0,,1519,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
46148,5,0:35:05,38,350,1,0,NULL,0,3,7,4,6,,6944,9,9,8,1,0,0,1,1,0,0,0,0,0,0,0,0,8,7,1,0,0
